,player_id,player_name,current_mmr,current_lr,current_class,win_percentage,win10_percentage,average_score,average10_score,total_events,AP DS Delfino Square,AP DS Desert Hills,AP DS Peach Gardens,AP DS Yoshi Falls,AP GBA Bowser Castle 3,AP GBA Shy Guy Beach,AP GCN DK Mountain,AP GCN Mario Circuit,AP GCN Peach Beach,AP GCN Waluigi Stadium,AP N64 Bowser's Castle,AP N64 DK's Jungle Parkway,AP N64 Mario Raceway,AP N64 Sherbet Land,AP SNES Ghost Valley 2,AP SNES Mario Circuit 3,AP Wii Bowser's Castle,AP Wii Coconut Mall,AP Wii DK Summit,AP Wii Daisy Circuit,AP Wii Dry Dry Ruins,AP Wii Grumble Volcano,AP Wii Koopa Cape,AP Wii Luigi Circuit,AP Wii Maple Treeway,AP Wii Mario Circuit,AP Wii Moo Moo Meadows,AP Wii Moonview Highway,AP Wii Mushroom Gorge,AP Wii Rainbow Road,AP Wii Toad's Factory,AP Wii Wario's Gold Mine,AT DS Delfino Square,AT DS Desert Hills,AT DS Peach Gardens,AT DS Yoshi Falls,AT GBA Bowser Castle 3,AT GBA Shy Guy Beach,AT GCN DK Mountain,AT GCN Mario Circuit,AT GCN Peach Beach,AT GCN Waluigi Stadium,AT N64 Bowser's Castle,AT N64 DK's Jungle Parkway,AT N64 Mario Raceway,AT N64 Sherbet Land,AT SNES Ghost Valley 2,AT SNES Mario Circuit 3,AT Wii Bowser's Castle,AT Wii Coconut Mall,AT Wii DK Summit,AT Wii Daisy Circuit,AT Wii Dry Dry Ruins,AT Wii Grumble Volcano,AT Wii Koopa Cape,AT Wii Luigi Circuit,AT Wii Maple Treeway,AT Wii Mario Circuit,AT Wii Moo Moo Meadows,AT Wii Moonview Highway,AT Wii Mushroom Gorge,AT Wii Rainbow Road,AT Wii Toad's Factory,AT Wii Wario's Gold Mine,R DS Delfino Square,R DS Desert Hills,R DS Peach Gardens,R DS Yoshi Falls,R GBA Bowser Castle 3,R GBA Shy Guy Beach,R GCN DK Mountain,R GCN Mario Circuit,R GCN Peach Beach,R GCN Waluigi Stadium,R N64 Bowser's Castle,R N64 DK's Jungle Parkway,R N64 Mario Raceway,R N64 Sherbet Land,R SNES Ghost Valley 2,R SNES Mario Circuit 3,R Wii Bowser's Castle,R Wii Coconut Mall,R Wii DK Summit,R Wii Daisy Circuit,R Wii Dry Dry Ruins,R Wii Grumble Volcano,R Wii Koopa Cape,R Wii Luigi Circuit,R Wii Maple Treeway,R Wii Mario Circuit,R Wii Moo Moo Meadows,R Wii Moonview Highway,R Wii Mushroom Gorge,R Wii Rainbow Road,R Wii Toad's Factory,R Wii Wario's Gold Mine
10,1621,Lucid,13007,13410,Class X,0.666667,0.6,78.98,72.6,131,6,6,6,6,6,4,6,7,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,5,6,6,6,6,4,137.393,107.386,133.071,67.086,139.174,92.685,136.972,107.155,80.699,120.53,164.992,148.105,116.091,138.807,57.403,86.195,149.026,129.96,119.813,98.102,117.873,116.425,151.336,75.667,149.453,86.789,80.61,110.684,112.361,163.022,122.113,121.67,65,11,129,14,205,7,80,21,67,111,146,42,11,139,29,139,128,72,121,31,164,179,89,119,78,34,17,139,197,21,48,28
11,1069,frozen,13992,13325,Class X,0.784615,0.7,87.0615,87.5,65,6,5,6,5,5,3,6,7,6,4,5,4,5,6,5,6,6,5,5,5,4,5,6,6,5,5,6,5,6,4,6,6,137.668,110.727,127.499,64.746,141.179,92.843,133.815,103.517,81.081,121.364,163.906,142.563,115.221,138.555,55.541,86.392,149.534,127.264,119.358,100.739,115.868,116.844,151.031,76.29,146.182,87.466,84.675,112.087,111.319,158.844,120.168,122.511,27,6,71,10,115,8,46,15,26,83,70,16,9,83,15,70,81,42,66,17,89,81,45,35,42,20,12,93,79,7,31,17
12,1000,Feysal,13801,12978,Class X,0.796875,0.9,84.7382,84.7,65,5,7,6,6,5,7,5,5,6,6,5,5,7,5,5,6,6,5,5,6,5,5,5,7,6,6,7,5,6,5,5,5,136.59,106.204,133.504,67.341,141.31,94.96,133.7,104.479,81.001,119.582,165.323,143.166,106.284,138.468,57.755,84.445,151.758,128.94,115.683,96.417,117.096,118.151,151.443,76.812,145.524,91.763,88.737,114.936,113.041,160.876,119.479,122.144,44,10,101,10,156,9,86,19,39,111,90,34,15,117,22,87,80,67,125,28,125,133,78,44,60,26,14,96,118,12,47,29
13,3073,stavros,12895,12822,Class X,0.715789,0.6,82.9263,85.2,95,6,9,5,6,6,7,5,6,5,6,6,6,4,5,6,6,5,7,6,4,5,6,6,5,5,4,10,5,6,6,7,5,138.756,112.569,132.412,68.921,140.354,96.722,136.236,99.212,80.766,125.233,161.924,145.323,112.134,139.093,59.48,85.088,150.964,127.212,118.806,98.012,116.718,119.59,149.338,76.535,148.176,87.853,91.257,111.392,111.196,166.679,121.765,125.652,19,4,61,9,81,4,43,11,19,42,52,15,6,63,12,59,45,39,44,19,54,63,43,26,28,9,4,49,66,7,20,15
14,333,yae miko,14140,12801,Class X,0.828125,0.9,85.2902,86.5,65,6,6,5,7,5,5,6,7,7,6,5,6,7,6,6,6,6,5,6,7,5,7,7,7,6,7,6,5,6,6,7,5,135.22,107.222,130.906,65.905,142.02,93.17,138.622,105.827,80.209,119.523,163.583,148.26,117.674,135.924,59.626,85.049,150.967,128.336,117.175,101.953,117.511,114.333,149.569,77.342,147.515,91.725,88.622,113.675,111.607,166.821,121.428,122.456,38,7,85,6,127,10,54,19,28,59,80,22,11,107,16,71,62,40,64,19,98,103,70,39,43,16,7,83,98,5,25,20
15,556,cl,12526,12788,Class X,0.643617,0.3,77.8254,73.2,190,6,5,6,5,6,6,6,6,7,6,7,6,5,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,134.68,107.015,130.178,65.404,141.09,93.916,134.914,103.851,79.709,118.818,165.318,147.216,116.932,135.175,59.911,85.912,152.501,124.074,116.923,102.417,120.197,116.745,146.125,75.523,148.556,88.999,83.032,112.116,110.442,160.803,116.04,120.082,102,21,182,20,329,17,136,45,68,171,180,65,25,225,43,204,200,133,216,35,222,269,130,130,94,52,35,183,250,27,76,58
16,1637,tayston,12281,12773,Class X,0.647059,0.2,84.3325,73.6,103,5,8,6,8,6,6,5,7,7,6,6,6,6,5,6,6,5,5,6,6,5,6,5,6,4,5,5,5,6,5,6,4,135.713,110.723,131.366,69.011,146.533,94.617,132.713,99.425,82.468,125.18,162.23,146.469,119.081,133.604,57.681,85.767,152.984,122.894,117.816,100.468,116.869,114.792,152.146,75.249,143.986,92.867,81.567,112.971,109.601,168.308,118.739,117.946,35,10,92,3,117,15,48,12,35,54,66,30,10,78,13,77,67,58,46,18,87,103,76,50,44,15,11,74,92,4,33,25
17,3578,yukino,12438,12771,Class X,0.623457,0.4,77.2596,81.3103,162,6,7,6,7,6,6,6,6,6,6,6,7,6,6,7,7,6,6,6,6,6,6,6,7,7,6,7,6,6,7,7,6,132.501,105.11,131.104,65.296,137.937,93.263,134.941,104.076,81.379,121.651,164.38,146.033,112.605,136.744,59.859,85.836,149.222,126.419,118.907,97.983,118.524,114.408,149.231,77.01,148.465,88.669,85.279,114.904,106.733,166.736,119.891,122.202,106,21,213,17,299,20,150,39,71,169,197,69,29,218,41,209,183,122,192,42,248,237,128,103,117,38,37,163,235,23,78,44
18,18,Fred,12404,12571,Class X,0.679775,0.5,77.8397,73.6,178,7,5,6,7,7,7,6,7,7,6,6,7,5,6,7,6,6,6,6,6,6,6,6,7,6,7,6,6,6,7,6,7,134.709,109.038,130.853,64.842,141.495,93.481,137.688,105.056,82.56,123.315,161.892,147.712,113.584,137.298,56.937,85.027,150.225,126.946,114.504,100.507,117.037,116.651,150.393,76.233,145.17,90.035,84.469,113.408,109.015,163.671,120.201,123.317,74,16,147,16,231,18,103,27,58,150,156,49,23,169,26,172,204,80,124,30,179,201,102,102,94,33,26,125,177,17,70,31
19,3136,swig,12727,12384,Class X,0.731707,0.6,82.9753,80.6,82,6,6,6,7,6,8,6,6,6,6,6,6,6,5,6,7,6,6,6,6,6,6,6,6,6,7,6,6,6,5,7,6,137.609,108.26,131.36,66.078,136.5,95.928,134.392,102.874,82.255,122.292,161.307,146.319,113.677,135.779,57.013,86.47,150.472,127.506,118.493,102.153,117.518,113.434,147.338,74.705,145.949,91.325,85.716,113.774,111.846,164.758,121.5,123.04,84,15,148,19,206,18,117,25,59,113,136,36,26,145,29,137,130,89,120,35,139,190,100,66,78,39,20,127,158,16,41,34
20,412,bran,12487,12375,Class X,0.622517,0.5,76.8374,75.7,151,7,6,7,7,6,7,6,6,7,7,6,6,5,6,6,6,6,6,6,7,7,6,7,6,6,6,5,7,6,7,6,5,138.158,110.436,134.578,64.432,141.779,93.048,135.251,101.936,81.932,125.39,165.398,146.543,112.373,136.343,58.936,85.905,152.72,127.618,121.791,98.822,124.506,115.902,151.306,75.51,148.904,90.315,87.663,114.65,110.337,164.566,122.54,122.59,60,18,115,28,186,18,96,29,62,77,108,77,20,131,19,103,127,88,96,29,119,159,91,74,44,23,26,110,198,15,55,32
21,2539,Prin,12298,12346,Class X,0.570312,0.7,76.9761,79.6,257,6,6,6,6,6,8,6,7,6,6,6,7,6,6,6,6,6,7,6,7,6,6,7,6,6,6,6,6,6,7,6,6,132.932,104.939,130.095,64.89,143.628,95.973,133.908,105.289,80.338,124.631,164.332,145.755,111.822,135.777,57.184,85.93,152.759,124.383,118.627,97.843,118.816,114.2,149.23,75.972,147.041,88.359,82.107,111.614,110.308,164.276,120.265,120.244,195,37,327,43,482,30,210,51,231,227,303,116,50,370,64,329,273,174,274,62,359,406,213,175,159,79,41,299,391,56,109,60
22,2029,maisie,12340,12329,Class X,0.662791,0.5,79.6926,70.4,86,6,9,6,6,6,8,6,5,6,6,6,7,6,6,6,6,6,7,6,6,6,6,6,6,6,8,5,6,6,7,6,6,137.812,109.293,133.365,67.333,134.91,97.393,135.699,99.848,81.404,121.846,166.4,148.878,116.001,136.186,60.27,84.822,149.117,126.18,117.692,100.356,119.899,117.142,147.401,76.289,145.631,91.736,88.155,113.443,112.646,163.243,121.858,120.597,55,18,110,15,176,7,74,22,45,118,125,32,15,135,20,100,115,62,151,23,138,146,105,55,58,23,21,113,143,14,39,24
23,525,chi,12164,12322,Class X,0.60339,0.5,81.7763,73.7,297,6,6,6,5,6,6,5,6,6,6,6,5,6,6,5,6,5,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,136.068,104.025,129.476,67.822,141.671,90.445,131.744,102.019,80.2,124.077,162.066,144.274,113.952,135.782,58.827,83.152,148.274,126.181,120.002,101.364,118.574,113.996,149.951,74.255,146.18,90.807,83.834,111.946,111.519,162.435,118.806,122.168,151,25,300,25,453,28,243,46,107,235,299,81,47,373,60,353,339,147,247,59,336,359,194,175,200,63,44,257,351,46,110,64
24,297,Batcake,12771,12124,Class X,0.794118,0.8,84.995,85.2,68,6,3,6,7,5,6,7,5,5,5,5,7,5,6,6,5,6,5,6,6,5,6,5,6,7,7,6,6,6,5,5,5,139.124,110.45,132.814,64.059,137.678,93.311,136.959,103.776,82.832,122.509,159.774,149.769,115.976,137.867,59.579,84.663,153.804,126.754,118.395,99.596,120.628,118.304,150.756,74.724,154.107,88.033,87.942,113.088,113.424,168.194,124.654,123.586,14,3,30,7,49,4,18,10,12,34,36,18,5,38,4,38,31,24,24,10,34,46,29,25,14,8,9,28,45,4,12,11
25,809,Emre,12380,12037,Class X,0.697674,0.6,73.3613,72.8,130,7,6,6,8,7,7,7,7,6,6,6,6,7,7,6,7,7,6,7,7,7,6,7,7,5,6,7,6,7,7,7,6,133.819,107.139,127.458,66.301,144.112,97.507,136.955,104.839,78.333,121.544,165.402,148.894,117.007,139.413,57.713,86.061,152.179,126.77,120.499,98.335,119.704,116.171,151.667,74.869,146.431,88.512,85.203,112.666,111.795,164.443,119.126,121.019,69,17,122,15,193,11,74,20,89,96,136,33,14,141,42,149,123,62,115,32,164,158,92,137,67,36,17,127,161,10,56,35
26,1447,Jed,12033,12018,Class X,0.616162,0.555556,78.2111,73.9,199,6,6,6,6,6,7,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,6,7,133.941,107.612,131.199,63.439,141.832,93.459,138.178,102.813,81.123,121.583,164.989,146.422,114.995,136.5,58.9,85.053,152.422,125.343,118.93,97.797,118.568,118.001,147.943,74.838,147.116,89.084,84.199,113.256,110.645,164.506,120.475,121.531,108,30,200,48,339,26,140,40,98,150,194,98,33,228,46,185,245,131,180,43,221,285,184,131,91,55,36,202,339,22,74,58
27,2761,ryannnn,12591,11935,Class X,0.703704,0.9,79.5062,76.8,81,5,5,6,5,6,7,7,5,5,6,6,6,5,6,5,7,6,6,7,6,6,6,6,7,6,8,6,7,6,6,6,7,135.982,105.809,133.1,63.216,142.738,95.471,138.653,104.126,83.998,122.315,164.317,147.185,116.234,137.524,60.462,83.382,152.322,125.394,118.36,100.606,116.654,116.084,151.645,75.604,146.163,92.607,91.002,110.797,113.157,161.634,121.257,124.712,34,5,73,11,107,3,46,10,31,64,64,22,11,91,11,72,79,51,62,16,87,86,49,41,41,8,4,66,82,13,24,11
28,2384,nuclear,12616,11934,Class X,0.703297,0.8,78.2274,83.6,93,6,6,5,5,6,6,6,6,6,6,6,8,9,7,5,6,6,6,5,5,5,6,6,7,7,6,9,7,6,10,6,8,134.812,109.511,130.088,65.614,140.679,91.818,134.61,100.187,81.298,126.509,166.676,151.744,117.315,137.003,60.772,86.288,153.144,124.606,117.584,102.063,122.035,119.136,152.246,77.009,149.871,92.502,86.274,113.749,111.141,168.41,119.905,128.036,25,16,53,10,86,9,35,14,32,39,45,28,8,62,7,45,60,27,41,10,55,72,41,57,21,17,7,55,77,4,19,12
29,507,Charge,12069,11844,Class X,0.681035,0.7,72.7043,78.0,116,6,4,7,7,6,6,7,7,7,7,6,6,6,7,5,6,7,6,6,8,7,6,6,7,6,6,7,6,6,5,7,7,134.416,107.155,132.172,67.839,143.485,96.081,139.683,103.606,80.311,120.799,165.988,142.682,113.153,140.489,57.708,84.846,152.305,124.431,121.336,103.221,122.485,117.659,151.88,76.864,148.613,89.75,86.326,113.737,110.452,163.377,119.758,123.923,79,7,126,18,212,10,87,16,53,109,152,59,18,136,32,177,179,76,116,34,147,160,91,96,68,24,17,109,153,17,61,33
30,2154,minoru,11524,11793,Class S,0.666667,0.3,77.3898,73.7,118,6,5,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,7,5,6,7,6,6,6,6,6,6,7,129.563,106.417,131.612,64.528,144.109,92.819,135.525,103.341,79.703,119.86,161.521,146.907,113.445,136.904,58.865,85.331,151.214,123.287,116.767,98.733,116.49,116.199,149.231,75.373,143.024,90.064,84.607,113.751,112.105,163.09,120.307,122.147,118,17,218,27,328,19,156,44,89,156,195,74,29,269,46,206,214,123,203,45,294,272,205,103,125,43,29,228,249,38,87,51
31,257,Svarti,12897,11782,Class X,0.809524,0.6,78.1257,72.9,65,7,4,5,7,6,7,6,5,5,7,6,7,7,6,4,6,6,5,7,7,6,6,5,7,5,6,7,6,6,4,7,7,133.756,108.026,128.714,69.537,144.198,96.555,134.964,99.534,83.31,124.634,165.075,149.035,115.134,135.565,58.724,85.01,150.79,126.04,119.602,103.395,120.913,111.702,150.643,79.062,149.057,91.097,84.858,111.557,112.385,165.249,120.21,118.547,30,7,69,9,107,8,39,20,27,54,64,20,9,64,11,65,66,52,60,13,80,93,53,27,40,14,9,66,66,6,41,17
32,3545,yoshikz,13934,11428,Class X,0.844444,0.8,85.3778,75.8,45,5,5,6,4,6,7,6,5,6,5,6,6,7,6,7,6,6,6,5,5,5,6,6,6,5,6,6,6,6,4,7,6,134.875,107.136,129.616,63.326,139.92,95.154,135.729,102.55,81.028,122.076,165.254,147.017,116.724,138.776,58.174,84.77,152.22,126.674,114.816,100.188,117.315,118.566,149.031,74.375,147.444,86.904,81.159,113.19,110.671,154.693,118.124,118.776,64,11,114,9,188,11,72,18,63,92,116,38,9,147,26,120,106,80,107,13,147,158,89,61,72,24,20,112,150,28,39,19
33,2331,GreekNikos,11563,11404,Class S,0.602151,0.2,78.4731,71.7,93,5,6,6,8,6,7,5,6,6,6,6,6,7,6,6,6,6,6,6,6,5,6,5,6,6,7,6,5,6,7,4,5,136.47,108.934,133.046,70.683,146.216,94.15,138.044,100.629,80.779,122.458,165.171,147.96,117.065,137.44,58.215,85.258,154.148,128.432,118.508,99.644,119.496,116.561,148.443,77.954,147.091,86.794,84.127,114.741,111.261,166.89,117.1,122.785,33,9,86,7,130,7,65,18,33,67,90,29,10,97,24,89,73,58,57,30,88,110,92,53,44,24,13,93,119,9,32,22
34,3630,znoky,11924,11399,Class S,0.735294,0.6,80.8852,73.9,71,6,7,6,6,6,6,6,6,6,5,6,5,6,6,5,6,7,5,6,6,5,6,6,6,6,7,7,5,6,6,6,6,135.077,108.043,132.999,64.416,142.123,92.252,135.58,105.081,78.992,120.538,161.599,142.82,115.752,133.242,56.242,85.299,151.528,126.881,118.263,99.732,115.587,116.97,150.029,74.223,147.473,86.525,88.732,110.735,110.683,164.427,119.639,124.085,69,14,130,15,216,15,91,18,59,180,142,44,24,139,37,136,154,95,148,33,153,183,100,74,83,29,26,120,171,19,72,32
35,1643,Kenny,11479,11394,Class S,0.677778,0.5,77.5233,78.1,90,6,6,7,7,6,5,5,5,6,6,6,6,5,7,8,6,6,6,6,6,6,7,7,5,6,8,5,7,7,7,7,6,138.403,107.678,127.428,65.625,146.344,90.519,137.747,103.366,81.263,122.212,164.478,146.965,112.897,139.565,57.031,86.32,147.199,127.675,120.074,100.381,119.426,118.854,149.306,77.432,152.086,94.834,85.82,116.24,112.966,166.474,119.478,123.667,43,10,63,10,73,11,33,11,22,50,59,25,8,56,12,52,59,29,52,14,64,57,41,35,34,13,8,34,69,6,23,17
36,1886,Lonie,11454,11329,Class S,0.641176,0.444444,70.8655,67.9286,173,6,8,7,7,6,7,6,7,6,7,7,7,5,7,6,6,6,7,7,6,7,7,7,6,6,7,6,6,7,7,7,7,134.423,108.887,132.864,67.851,142.083,95.275,135.096,106.047,81.851,125.193,165.305,148.057,111.507,137.002,58.826,85.13,153.791,125.496,121.782,97.324,121.747,117.843,151.939,76.669,148.494,90.195,84.583,113.217,113.062,165.824,118.982,123.014,106,19,186,18,305,19,147,22,75,157,199,72,30,221,43,248,195,109,173,33,236,237,128,132,124,52,28,170,230,29,73,32
37,1233,hiduke,12205,11290,Class X,0.725806,0.7,81.9516,82.8,62,4,10,6,2,6,6,5,7,7,5,6,6,3,6,5,5,4,5,5,8,6,6,7,7,6,6,6,7,6,11,6,6,137.08,115.12,132.356,65.095,146.131,98.345,137.213,107.872,84.275,122.448,162.084,150.83,113.946,137.019,57.893,85.831,155.492,125.177,122.704,105.653,121.63,120.884,151.305,77.563,151.463,94.161,86.063,116.748,114.786,177.995,120.837,127.728,22,1,30,2,45,4,30,5,13,35,31,12,3,33,7,34,28,15,26,2,40,37,25,15,12,5,4,24,42,1,9,8
38,234,Asuna,11539,11270,Class S,0.650794,0.8,76.8681,98.0,127,6,6,6,7,7,7,6,8,6,6,7,7,6,6,6,7,6,7,7,7,7,6,7,6,7,7,4,7,6,6,6,7,135.193,108.422,132.11,67.163,145.38,97.541,137.6,102.438,79.315,121.772,167.499,146.405,116.889,138.123,60.494,83.868,151.487,128.747,119.63,102.046,120.08,114.595,152.261,76.133,147.528,90.165,86.955,113.598,112.637,158.236,119.572,122.531,85,24,145,21,257,15,136,33,88,140,161,73,23,187,32,153,165,107,141,29,182,195,119,84,102,41,18,144,202,20,80,42
39,1247,Hizumi,13136,11194,Class X,0.813559,1.0,75.4035,82.6,59,5,4,6,7,7,5,7,5,7,6,7,7,6,6,5,6,6,7,6,4,7,7,7,5,5,7,5,7,6,5,7,7,137.902,105.735,130.812,67.268,146.938,97.341,136.098,100.772,80.368,124.071,164.964,144.032,116.587,136.399,60.394,85.074,149.026,131.818,117.832,99.392,122.083,120.031,152.916,78.004,148.817,92.867,86.362,113.829,110.182,157.503,115.812,123.948,33,9,54,5,86,8,25,10,21,50,63,14,9,65,4,48,54,29,50,8,60,72,29,33,44,15,10,44,65,62,23,12
40,1582,KA,11691,11118,Class S,0.736111,0.4,76.4167,74.9,72,7,5,6,4,6,8,6,9,6,6,5,6,5,6,6,6,7,8,7,5,7,6,6,6,7,7,6,7,6,8,6,7,141.046,109.364,133.039,63.239,145.018,96.236,137.949,110.967,78.902,125.326,163.993,147.499,110.912,138.303,58.383,84.235,155.587,129.494,118.936,101.061,116.967,114.03,147.308,76.888,149.741,95.213,85.774,114.193,112.622,164.112,121.07,126.033,23,8,54,27,78,4,33,4,21,42,51,23,10,61,10,58,52,24,41,10,50,67,38,28,28,7,7,41,53,5,24,11
41,2836,Schubi AKpella,11265,11031,Class S,0.683673,0.3,71.6122,59.3571,98,7,7,6,6,7,7,7,7,7,7,7,7,6,7,8,6,7,7,7,7,6,6,6,6,7,6,6,7,6,8,8,6,134.361,108.345,133.129,66.425,146.039,95.99,141.341,104.182,81.369,124.579,165.742,145.965,119.306,131.901,58.229,85.753,152.981,126.748,117.292,99.021,123.063,117.853,148.985,75.745,150.365,89.748,88.345,114.669,111.26,157.811,120.407,122.595,35,10,69,6,114,4,52,10,46,76,84,21,10,84,17,81,76,41,52,27,76,95,64,73,37,23,12,64,122,10,24,15
42,112,thaSup,11251,11017,Class S,0.552817,0.555556,73.3614,80.6786,287,7,7,6,6,7,6,7,6,6,6,6,6,7,6,6,7,7,7,7,6,6,6,6,6,6,7,7,6,6,7,7,6,136.926,104.45,130.059,66.627,145.073,90.731,139.473,103.79,79.946,120.556,163.776,141.015,112.783,135.886,57.792,86.686,148.819,126.468,120.105,100.083,118.828,115.95,147.963,76.018,146.59,90.164,87.021,112.387,110.437,158.266,120.716,119.519,188,26,355,25,503,28,229,51,126,266,296,110,40,391,54,367,333,171,289,57,379,401,214,211,187,65,46,318,470,53,131,70
43,3615,Zestos,12224,10931,Class X,0.774194,0.6,78.8475,78.5,62,6,6,6,7,6,7,6,6,5,6,6,6,5,6,5,6,6,5,6,5,6,6,6,6,5,6,6,6,6,5,6,6,134.452,109.441,131.304,65.559,141.909,96.675,136.981,106.771,79.626,124.374,164.724,143.704,116.201,139.688,57.922,85.327,153.749,128.443,119.111,98.278,120.612,119.327,149.588,77.196,146.021,91.303,84.636,116.005,111.053,165.182,118.917,124.383,66,12,143,18,192,13,77,25,48,93,141,62,17,131,33,130,136,75,115,47,129,153,101,76,76,24,20,128,145,16,59,34
44,2867,Sgt,10833,10909,Class S,0.646617,0.5,75.0902,69.5,133,7,7,7,6,7,5,7,6,6,6,6,6,5,7,7,6,6,5,7,6,5,6,6,7,6,7,6,6,6,7,6,6,136.104,110.62,131.938,66.507,139.678,93.745,133.718,105.681,83.002,125.904,160.43,142.412,113.357,137.716,59.434,84.728,154.382,124.424,122.024,95.345,120.702,120.432,149.521,76.357,149.927,88.092,83.998,112.995,113.121,165.496,121.7,122.842,37,10,81,10,137,12,62,12,58,70,86,47,9,89,19,87,76,78,79,24,90,112,67,58,45,23,12,80,103,12,48,50
45,3472,Wolf,11121,10856,Class S,0.682692,0.444444,72.723,66.8421,107,7,5,6,7,7,6,7,7,7,6,7,6,7,7,6,7,6,7,7,7,6,6,7,6,7,8,7,6,7,5,7,6,132.656,105.069,129.895,66.933,142.065,94.372,137.035,102.625,81.925,119.594,163.0,147.344,114.165,136.905,58.102,85.319,153.671,122.534,120.353,98.075,119.509,115.964,151.005,76.423,149.777,94.274,86.58,113.75,112.408,162.615,121.894,118.759,61,11,109,16,188,11,85,20,59,106,127,55,16,128,27,121,137,106,95,28,150,169,116,75,65,22,13,143,156,14,59,32
46,1010,Fire,11830,10750,Class S,0.728571,0.7,74.913,65.2,70,5,7,5,6,6,7,6,7,7,6,6,6,6,6,7,6,6,6,6,7,6,6,7,7,6,7,7,6,6,5,6,6,134.737,110.027,132.378,64.748,139.062,95.781,136.304,100.188,81.08,123.842,165.075,145.411,117.629,137.515,58.382,84.695,153.057,126.007,117.572,101.497,121.476,116.304,150.733,76.684,149.78,93.075,88.779,115.073,112.343,162.75,120.218,121.204,57,10,88,18,158,12,57,19,44,66,127,39,15,107,25,94,102,68,83,23,115,139,100,39,34,25,12,104,108,13,42,16
47,3510,Thunda,13246,10697,Class X,0.734694,1.0,87.3673,83.4,49,6,6,6,6,5,7,6,6,6,5,6,4,9,7,6,6,5,5,6,4,5,5,6,6,5,5,6,6,5,4,6,5,138.572,107.819,131.169,64.476,140.99,94.111,135.209,100.238,82.808,123.639,163.945,145.732,118.951,134.906,56.882,83.689,152.689,126.48,118.814,97.966,123.107,111.933,150.594,75.533,147.169,89.876,84.891,114.286,111.498,162.315,120.575,119.492,39,3,82,10,113,11,42,12,25,51,91,31,4,76,15,78,73,51,65,15,81,106,71,32,32,13,4,70,86,10,33,12
48,3632,Zoan,11058,10602,Class S,0.693182,0.4,74.5636,74.7,92,6,5,6,7,7,5,6,7,7,6,6,6,6,6,6,7,6,5,6,8,6,7,6,6,6,8,6,6,7,7,6,7,133.013,103.753,129.897,65.92,147.535,91.915,134.801,101.768,80.938,125.695,165.918,145.731,117.645,137.67,60.166,83.627,150.577,127.596,116.396,100.515,119.459,111.724,150.44,78.55,144.36,93.071,83.184,114.85,110.511,162.247,121.506,121.879,73,8,122,13,176,9,88,23,56,84,130,41,16,133,21,112,109,70,92,26,131,145,90,61,99,22,19,101,145,16,49,28
49,2304,Nonge,11772,10581,Class S,0.702703,0.8,74.3919,73.9,74,6,5,7,4,7,6,6,7,7,6,7,6,6,6,7,5,5,7,6,5,7,7,7,7,7,8,6,6,7,5,8,4,135.181,108.403,133.868,65.761,146.468,100.473,139.774,106.255,82.845,123.711,170.576,146.986,119.022,138.66,58.54,86.023,151.093,128.008,121.743,101.236,122.431,119.579,153.769,77.058,147.157,89.89,85.989,114.911,115.212,154.242,122.127,123.384,28,7,57,3,81,1,39,8,32,42,47,13,6,57,12,55,50,24,53,12,63,62,29,37,32,7,10,56,54,28,19,11
50,1367,jck,11232,10525,Class S,0.717647,0.6,72.2461,72.2,86,6,6,6,7,6,6,7,7,7,6,7,6,5,7,8,6,6,6,6,7,6,7,6,5,5,7,6,7,6,6,6,5,133.583,109.082,137.308,65.145,145.939,87.571,135.989,106.899,82.874,124.447,167.528,143.847,117.455,138.792,62.458,85.528,156.503,127.77,120.988,102.275,122.32,116.759,152.369,76.835,149.508,90.873,86.913,113.585,114.338,168.784,120.73,126.555,49,10,60,10,114,10,47,19,27,47,71,35,9,61,10,66,77,55,65,17,77,99,61,32,28,14,15,61,75,9,39,10
51,2134,mikeee,12544,10511,Class X,0.839286,0.9,75.1243,79.1,58,7,4,6,6,6,8,7,9,7,7,6,6,6,6,5,6,6,7,6,4,6,6,5,7,7,9,6,6,6,7,5,6,130.514,111.327,131.877,67.289,143.21,100.042,135.89,105.989,83.153,126.113,163.89,145.086,119.175,136.996,58.474,86.538,153.411,127.857,120.539,97.706,123.252,119.557,150.188,79.81,150.08,94.824,84.498,113.386,112.063,163.156,118.917,124.34,28,4,48,6,80,3,35,5,22,43,59,17,5,57,12,41,45,32,45,9,49,57,35,27,28,8,5,41,58,11,30,19
